keff,panels_deg,areal_dens,type,solbor,burnup,vf
0.8356,4,0.008,pwr,1000,44,0
0.836,8,0.008,pwr,1000,44,0
0.83668,12,0.008,pwr,1000,44,0
0.83758,20,0.008,pwr,1000,44,0
0.83946,40,0.008,pwr,1000,44,0
0.84315,80,0.008,pwr,1000,44,0
0.84958,200,0.008,pwr,1000,44,0
0.8352,1,0.01,pwr,1000,44,0
0.83541,2,0.01,pwr,1000,44,0
0.83531,3,0.01,pwr,1000,44,0
0.83545,4,0.01,pwr,1000,44,0
0.83576,8,0.01,pwr,1000,44,0
0.83652,12,0.01,pwr,1000,44,0
0.83655,20,0.01,pwr,1000,44,0
0.83809,40,0.01,pwr,1000,44,0
0.83984,80,0.01,pwr,1000,44,0
0.84486,200,0.01,pwr,1000,44,0
0.83504,1,0.012,pwr,1000,44,0
0.8355,2,0.012,pwr,1000,44,0
0.83584,3,0.012,pwr,1000,44,0
0.83505,4,0.012,pwr,1000,44,0
0.83557,8,0.012,pwr,1000,44,0
0.83554,12,0.012,pwr,1000,44,0
0.8357,20,0.012,pwr,1000,44,0
0.83652,40,0.012,pwr,1000,44,0
0.83758,80,0.012,pwr,1000,44,0
0.84013,200,0.012,pwr,1000,44,0
0.83506,1,0.014,pwr,1000,44,0
0.83529,2,0.014,pwr,1000,44,0
0.83486,3,0.014,pwr,1000,44,0
0.83578,4,0.014,pwr,1000,44,0
0.83553,8,0.014,pwr,1000,44,0
0.83556,12,0.014,pwr,1000,44,0
0.83514,20,0.014,pwr,1000,44,0
0.83574,40,0.014,pwr,1000,44,0
0.83599,80,0.014,pwr,1000,44,0
0.83716,200,0.014,pwr,1000,44,0
0.83575,1,0.016,pwr,1000,44,0
0.83508,2,0.016,pwr,1000,44,0
0.8352,3,0.016,pwr,1000,44,0
0.83502,4,0.016,pwr,1000,44,0
0.83555,8,0.016,pwr,1000,44,0
0.83474,12,0.016,pwr,1000,44,0
0.83556,20,0.016,pwr,1000,44,0
0.83561,40,0.016,pwr,1000,44,0
0.83436,80,0.016,pwr,1000,44,0
0.83339,200,0.016,pwr,1000,44,0
0.83526,1,0.018,pwr,1000,44,0
0.83522,2,0.018,pwr,1000,44,0
0.83528,3,0.018,pwr,1000,44,0
0.83504,4,0.018,pwr,1000,44,0
0.83512,8,0.018,pwr,1000,44,0
0.83508,12,0.018,pwr,1000,44,0
0.83442,20,0.018,pwr,1000,44,0
0.83499,40,0.018,pwr,1000,44,0
0.83317,80,0.018,pwr,1000,44,0
0.83102,200,0.018,pwr,1000,44,0
0.83532,1,0.02,pwr,1000,44,0
0.83589,2,0.02,pwr,1000,44,0
0.83492,3,0.02,pwr,1000,44,0
0.83538,4,0.02,pwr,1000,44,0
0.83522,8,0.02,pwr,1000,44,0
0.835,12,0.02,pwr,1000,44,0
0.83476,20,0.02,pwr,1000,44,0
0.8344,40,0.02,pwr,1000,44,0
0.83288,80,0.02,pwr,1000,44,0
0.82814,200,0.02,pwr,1000,44,0
0.83555,1,0.022,pwr,1000,44,0
0.83507,2,0.022,pwr,1000,44,0
0.83558,3,0.022,pwr,1000,44,0
0.83498,4,0.022,pwr,1000,44,0
0.83494,8,0.022,pwr,1000,44,0
0.8348,12,0.022,pwr,1000,44,0
0.83482,20,0.022,pwr,1000,44,0
0.83387,40,0.022,pwr,1000,44,0
0.83238,80,0.022,pwr,1000,44,0
0.82576,200,0.022,pwr,1000,44,0
0.78503,1,1.00E-11,pwr,1500,44,0
0.78554,2,1.00E-11,pwr,1500,44,0
0.78706,3,1.00E-11,pwr,1500,44,0
0.79052,4,1.00E-11,pwr,1500,44,0
0.80154,8,1.00E-11,pwr,1500,44,0
0.81036,12,1.00E-11,pwr,1500,44,0
0.82273,20,1.00E-11,pwr,1500,44,0
0.83686,40,1.00E-11,pwr,1500,44,0
0.84688,80,1.00E-11,pwr,1500,44,0
0.86138,200,1.00E-11,pwr,1500,44,0
0.78447,1,0.002,pwr,1500,44,0
0.78449,2,0.002,pwr,1500,44,0
0.78521,3,0.002,pwr,1500,44,0
0.78572,4,0.002,pwr,1500,44,0
0.78851,8,0.002,pwr,1500,44,0
0.79182,12,0.002,pwr,1500,44,0
0.79786,20,0.002,pwr,1500,44,0
0.80662,40,0.002,pwr,1500,44,0
0.8148,80,0.002,pwr,1500,44,0
0.82617,200,0.002,pwr,1500,44,0
0.78449,1,0.004,pwr,1500,44,0
0.78412,2,0.004,pwr,1500,44,0
0.78527,3,0.004,pwr,1500,44,0
0.78501,4,0.004,pwr,1500,44,0
0.78722,8,0.004,pwr,1500,44,0
0.78805,12,0.004,pwr,1500,44,0
0.79102,20,0.004,pwr,1500,44,0
0.79641,40,0.004,pwr,1500,44,0
0.80274,80,0.004,pwr,1500,44,0
0.81212,200,0.004,pwr,1500,44,0
0.78466,1,0.006,pwr,1500,44,0
0.78468,2,0.006,pwr,1500,44,0
0.78437,3,0.006,pwr,1500,44,0
0.78523,4,0.006,pwr,1500,44,0
0.78501,8,0.006,pwr,1500,44,0
0.7862,12,0.006,pwr,1500,44,0
0.788,20,0.006,pwr,1500,44,0
0.79143,40,0.006,pwr,1500,44,0
0.79581,80,0.006,pwr,1500,44,0
0.80286,200,0.006,pwr,1500,44,0
0.7843,1,0.008,pwr,1500,44,0
0.78418,2,0.008,pwr,1500,44,0
0.78454,3,0.008,pwr,1500,44,0
0.78467,4,0.008,pwr,1500,44,0
0.78495,8,0.008,pwr,1500,44,0
0.78522,12,0.008,pwr,1500,44,0
0.78696,20,0.008,pwr,1500,44,0
0.78837,40,0.008,pwr,1500,44,0
0.79053,80,0.008,pwr,1500,44,0
0.79681,200,0.008,pwr,1500,44,0
0.78476,1,0.01,pwr,1500,44,0
0.78452,2,0.01,pwr,1500,44,0
0.78473,3,0.01,pwr,1500,44,0
0.78467,4,0.01,pwr,1500,44,0
0.78502,8,0.01,pwr,1500,44,0
0.78508,12,0.01,pwr,1500,44,0
0.78503,20,0.01,pwr,1500,44,0
0.78675,40,0.01,pwr,1500,44,0
0.78845,80,0.01,pwr,1500,44,0
0.79284,200,0.01,pwr,1500,44,0
0.78424,1,0.012,pwr,1500,44,0
0.78448,2,0.012,pwr,1500,44,0
0.78413,3,0.012,pwr,1500,44,0
0.785,4,0.012,pwr,1500,44,0
0.785,8,0.012,pwr,1500,44,0
0.7845,12,0.012,pwr,1500,44,0
0.78457,20,0.012,pwr,1500,44,0
0.78526,40,0.012,pwr,1500,44,0
0.78609,80,0.012,pwr,1500,44,0
0.7884,200,0.012,pwr,1500,44,0
0.78455,1,0.014,pwr,1500,44,0
0.78462,2,0.014,pwr,1500,44,0
0.78435,3,0.014,pwr,1500,44,0
0.78479,4,0.014,pwr,1500,44,0
0.78434,8,0.014,pwr,1500,44,0
0.78411,12,0.014,pwr,1500,44,0
0.78434,20,0.014,pwr,1500,44,0
0.78484,40,0.014,pwr,1500,44,0
0.7844,80,0.014,pwr,1500,44,0
0.78524,200,0.014,pwr,1500,44,0
0.78464,1,0.016,pwr,1500,44,0
0.78433,2,0.016,pwr,1500,44,0
0.78463,3,0.016,pwr,1500,44,0
0.78376,4,0.016,pwr,1500,44,0
0.78455,8,0.016,pwr,1500,44,0
0.78414,12,0.016,pwr,1500,44,0
0.78414,20,0.016,pwr,1500,44,0
0.78442,40,0.016,pwr,1500,44,0
0.78406,80,0.016,pwr,1500,44,0
0.78169,200,0.016,pwr,1500,44,0
0.78457,1,0.018,pwr,1500,44,0
0.78426,2,0.018,pwr,1500,44,0
0.7838,3,0.018,pwr,1500,44,0
0.78396,4,0.018,pwr,1500,44,0
0.784,8,0.018,pwr,1500,44,0
0.78436,12,0.018,pwr,1500,44,0
0.78432,20,0.018,pwr,1500,44,0
0.78292,40,0.018,pwr,1500,44,0
0.78295,80,0.018,pwr,1500,44,0
0.77926,200,0.018,pwr,1500,44,0
0.78459,1,0.02,pwr,1500,44,0
0.78397,2,0.02,pwr,1500,44,0
0.7843,3,0.02,pwr,1500,44,0
0.7837,4,0.02,pwr,1500,44,0
0.78429,8,0.02,pwr,1500,44,0
0.78384,12,0.02,pwr,1500,44,0
0.78371,20,0.02,pwr,1500,44,0
0.78325,40,0.02,pwr,1500,44,0
0.78225,80,0.02,pwr,1500,44,0
0.77718,200,0.02,pwr,1500,44,0
0.78485,1,0.022,pwr,1500,44,0
0.78406,2,0.022,pwr,1500,44,0
0.78434,3,0.022,pwr,1500,44,0
0.78433,4,0.022,pwr,1500,44,0
0.78396,8,0.022,pwr,1500,44,0
0.78419,12,0.022,pwr,1500,44,0
0.78382,20,0.022,pwr,1500,44,0
0.78288,40,0.022,pwr,1500,44,0
0.78209,80,0.022,pwr,1500,44,0
0.7751,200,0.022,pwr,1500,44,0
0.74095,1,1.00E-11,pwr,2000,44,0
0.74208,2,1.00E-11,pwr,2000,44,0
0.74257,3,1.00E-11,pwr,2000,44,0
0.74625,4,1.00E-11,pwr,2000,44,0
0.75389,8,1.00E-11,pwr,2000,44,0
0.7616,12,1.00E-11,pwr,2000,44,0
0.77194,20,1.00E-11,pwr,2000,44,0
0.78405,40,1.00E-11,pwr,2000,44,0
0.79327,80,1.00E-11,pwr,2000,44,0
0.80604,200,1.00E-11,pwr,2000,44,0
0.74152,1,0.002,pwr,2000,44,0
0.74179,2,0.002,pwr,2000,44,0
0.74239,3,0.002,pwr,2000,44,0
0.74261,4,0.002,pwr,2000,44,0
0.74465,8,0.002,pwr,2000,44,0
0.74719,12,0.002,pwr,2000,44,0
0.7529,20,0.002,pwr,2000,44,0
0.76022,40,0.002,pwr,2000,44,0
0.76703,80,0.002,pwr,2000,44,0
0.77752,200,0.002,pwr,2000,44,0
0.74096,1,0.004,pwr,2000,44,0
0.74122,2,0.004,pwr,2000,44,0
0.74158,3,0.004,pwr,2000,44,0
0.74188,4,0.004,pwr,2000,44,0
0.74277,8,0.004,pwr,2000,44,0
0.7441,12,0.004,pwr,2000,44,0
0.74679,20,0.004,pwr,2000,44,0
0.75225,40,0.004,pwr,2000,44,0
0.75687,80,0.004,pwr,2000,44,0
0.76504,200,0.004,pwr,2000,44,0
0.74136,1,0.006,pwr,2000,44,0
0.74084,2,0.006,pwr,2000,44,0
0.74154,3,0.006,pwr,2000,44,0
0.74209,4,0.006,pwr,2000,44,0
0.74214,8,0.006,pwr,2000,44,0
0.7426,12,0.006,pwr,2000,44,0
0.74418,20,0.006,pwr,2000,44,0
0.74659,40,0.006,pwr,2000,44,0
0.75097,80,0.006,pwr,2000,44,0
0.75808,200,0.006,pwr,2000,44,0
0.74118,1,0.008,pwr,2000,44,0
0.74146,2,0.008,pwr,2000,44,0
0.74156,3,0.008,pwr,2000,44,0
0.74179,4,0.008,pwr,2000,44,0
0.74192,8,0.008,pwr,2000,44,0
0.74196,12,0.008,pwr,2000,44,0
0.74256,20,0.008,pwr,2000,44,0
0.74456,40,0.008,pwr,2000,44,0
0.74694,80,0.008,pwr,2000,44,0
0.75204,200,0.008,pwr,2000,44,0
0.7407,1,0.01,pwr,2000,44,0
0.74142,2,0.01,pwr,2000,44,0
0.74129,3,0.01,pwr,2000,44,0
0.74128,4,0.01,pwr,2000,44,0
0.74154,8,0.01,pwr,2000,44,0
0.74191,12,0.01,pwr,2000,44,0
0.74137,20,0.01,pwr,2000,44,0
0.74266,40,0.01,pwr,2000,44,0
0.74414,80,0.01,pwr,2000,44,0
0.74715,200,0.01,pwr,2000,44,0
0.74103,1,0.012,pwr,2000,44,0
0.7411,2,0.012,pwr,2000,44,0
0.74135,3,0.012,pwr,2000,44,0
0.74157,4,0.012,pwr,2000,44,0
0.74161,8,0.012,pwr,2000,44,0
0.74126,12,0.012,pwr,2000,44,0
0.74154,20,0.012,pwr,2000,44,0
0.74232,40,0.012,pwr,2000,44,0
0.74192,80,0.012,pwr,2000,44,0
0.74353,200,0.012,pwr,2000,44,0
0.7412,1,0.014,pwr,2000,44,0
0.74142,2,0.014,pwr,2000,44,0
0.74108,3,0.014,pwr,2000,44,0
0.74132,4,0.014,pwr,2000,44,0
0.74114,8,0.014,pwr,2000,44,0
0.74133,12,0.014,pwr,2000,44,0
0.74122,20,0.014,pwr,2000,44,0
0.74107,40,0.014,pwr,2000,44,0
0.74187,80,0.014,pwr,2000,44,0
0.74092,200,0.014,pwr,2000,44,0
0.74099,1,0.016,pwr,2000,44,0
0.7407,2,0.016,pwr,2000,44,0
0.74141,3,0.016,pwr,2000,44,0
0.74127,4,0.016,pwr,2000,44,0
0.74101,8,0.016,pwr,2000,44,0
0.74132,12,0.016,pwr,2000,44,0
0.74067,20,0.016,pwr,2000,44,0
0.74059,40,0.016,pwr,2000,44,0
0.74026,80,0.016,pwr,2000,44,0
0.73828,200,0.016,pwr,2000,44,0
0.7406,1,0.018,pwr,2000,44,0
0.74133,2,0.018,pwr,2000,44,0
0.74099,3,0.018,pwr,2000,44,0
0.74081,4,0.018,pwr,2000,44,0
0.7409,8,0.018,pwr,2000,44,0
0.74081,12,0.018,pwr,2000,44,0
0.74062,20,0.018,pwr,2000,44,0
0.74027,40,0.018,pwr,2000,44,0
0.73944,80,0.018,pwr,2000,44,0
0.73666,200,0.018,pwr,2000,44,0
0.74158,1,0.02,pwr,2000,44,0
0.7409,2,0.02,pwr,2000,44,0
0.74129,3,0.02,pwr,2000,44,0
0.74127,4,0.02,pwr,2000,44,0
0.74151,8,0.02,pwr,2000,44,0
0.74038,12,0.02,pwr,2000,44,0
0.74058,20,0.02,pwr,2000,44,0
0.7403,40,0.02,pwr,2000,44,0
0.73903,80,0.02,pwr,2000,44,0
0.73407,200,0.02,pwr,2000,44,0
0.74065,1,0.022,pwr,2000,44,0
0.74141,2,0.022,pwr,2000,44,0
0.74065,3,0.022,pwr,2000,44,0
0.74065,4,0.022,pwr,2000,44,0
0.74066,8,0.022,pwr,2000,44,0
0.74091,12,0.022,pwr,2000,44,0
0.74008,20,0.022,pwr,2000,44,0
0.73975,40,0.022,pwr,2000,44,0
0.73824,80,0.022,pwr,2000,44,0
0.73265,200,0.022,pwr,2000,44,0
0.7038,1,1.00E-11,pwr,2500,44,0
0.7046,2,1.00E-11,pwr,2500,44,0
0.70564,3,1.00E-11,pwr,2500,44,0
0.70732,4,1.00E-11,pwr,2500,44,0
0.71344,8,1.00E-11,pwr,2500,44,0
0.72004,12,1.00E-11,pwr,2500,44,0
0.72886,20,1.00E-11,pwr,2500,44,0
0.73902,40,1.00E-11,pwr,2500,44,0
0.74806,80,1.00E-11,pwr,2500,44,0
0.76001,200,1.00E-11,pwr,2500,44,0
0.70449,1,0.002,pwr,2500,44,0
0.70416,2,0.002,pwr,2500,44,0
0.70439,3,0.002,pwr,2500,44,0
0.70513,4,0.002,pwr,2500,44,0
0.70659,8,0.002,pwr,2500,44,0
0.7097,12,0.002,pwr,2500,44,0
0.71321,20,0.002,pwr,2500,44,0
0.72016,40,0.002,pwr,2500,44,0
0.72593,80,0.002,pwr,2500,44,0
0.73596,200,0.002,pwr,2500,44,0
0.70351,1,0.004,pwr,2500,44,0
0.70425,2,0.004,pwr,2500,44,0
0.7044,3,0.004,pwr,2500,44,0
0.70405,4,0.004,pwr,2500,44,0
0.70581,8,0.004,pwr,2500,44,0
0.70613,12,0.004,pwr,2500,44,0
0.70869,20,0.004,pwr,2500,44,0
0.71281,40,0.004,pwr,2500,44,0
0.71771,80,0.004,pwr,2500,44,0
0.72568,200,0.004,pwr,2500,44,0
0.70302,1,0.006,pwr,2500,44,0
0.70404,2,0.006,pwr,2500,44,0
0.70422,3,0.006,pwr,2500,44,0
0.70417,4,0.006,pwr,2500,44,0
0.70458,8,0.006,pwr,2500,44,0
0.70562,12,0.006,pwr,2500,44,0
0.70618,20,0.006,pwr,2500,44,0
0.70879,40,0.006,pwr,2500,44,0
0.71214,80,0.006,pwr,2500,44,0
0.71873,200,0.006,pwr,2500,44,0
0.70381,1,0.008,pwr,2500,44,0
0.70409,2,0.008,pwr,2500,44,0
0.7042,3,0.008,pwr,2500,44,0
0.70409,4,0.008,pwr,2500,44,0
0.70411,8,0.008,pwr,2500,44,0
0.70442,12,0.008,pwr,2500,44,0
0.70569,20,0.008,pwr,2500,44,0
0.70686,40,0.008,pwr,2500,44,0
0.70894,80,0.008,pwr,2500,44,0
0.71392,200,0.008,pwr,2500,44,0
0.70339,1,0.01,pwr,2500,44,0
0.70383,2,0.01,pwr,2500,44,0
0.70398,3,0.01,pwr,2500,44,0
0.70323,4,0.01,pwr,2500,44,0
0.70404,8,0.01,pwr,2500,44,0
0.7043,12,0.01,pwr,2500,44,0
0.70505,20,0.01,pwr,2500,44,0
0.7056,40,0.01,pwr,2500,44,0
0.70624,80,0.01,pwr,2500,44,0
0.7096,200,0.01,pwr,2500,44,0
0.70403,1,0.012,pwr,2500,44,0
0.7039,2,0.012,pwr,2500,44,0
0.70362,3,0.012,pwr,2500,44,0
0.70421,4,0.012,pwr,2500,44,0
0.7043,8,0.012,pwr,2500,44,0
0.70433,12,0.012,pwr,2500,44,0
0.70364,20,0.012,pwr,2500,44,0
0.70383,40,0.012,pwr,2500,44,0
0.70449,80,0.012,pwr,2500,44,0
0.70619,200,0.012,pwr,2500,44,0
0.70392,1,0.014,pwr,2500,44,0
0.7037,2,0.014,pwr,2500,44,0
0.70319,3,0.014,pwr,2500,44,0
0.70361,4,0.014,pwr,2500,44,0
0.70369,8,0.014,pwr,2500,44,0
0.70399,12,0.014,pwr,2500,44,0
0.70351,20,0.014,pwr,2500,44,0
0.70437,40,0.014,pwr,2500,44,0
0.70358,80,0.014,pwr,2500,44,0
0.7032,200,0.014,pwr,2500,44,0
0.70402,1,0.016,pwr,2500,44,0
0.70348,2,0.016,pwr,2500,44,0
0.70385,3,0.016,pwr,2500,44,0
0.70394,4,0.016,pwr,2500,44,0
0.70325,8,0.016,pwr,2500,44,0
0.70326,12,0.016,pwr,2500,44,0
0.70323,20,0.016,pwr,2500,44,0
0.70348,40,0.016,pwr,2500,44,0
0.70312,80,0.016,pwr,2500,44,0
0.70081,200,0.016,pwr,2500,44,0
0.70398,1,0.018,pwr,2500,44,0
0.70317,2,0.018,pwr,2500,44,0
0.70355,3,0.018,pwr,2500,44,0
0.70421,4,0.018,pwr,2500,44,0
0.70373,8,0.018,pwr,2500,44,0
0.70398,12,0.018,pwr,2500,44,0
0.7039,20,0.018,pwr,2500,44,0
0.70266,40,0.018,pwr,2500,44,0
0.70246,80,0.018,pwr,2500,44,0
0.69878,200,0.018,pwr,2500,44,0
0.70382,1,0.02,pwr,2500,44,0
0.70372,2,0.02,pwr,2500,44,0
0.70425,3,0.02,pwr,2500,44,0
0.7038,4,0.02,pwr,2500,44,0
0.70348,8,0.02,pwr,2500,44,0
0.70367,12,0.02,pwr,2500,44,0
0.70307,20,0.02,pwr,2500,44,0
0.70236,40,0.02,pwr,2500,44,0
0.70139,80,0.02,pwr,2500,44,0
0.69675,200,0.02,pwr,2500,44,0
0.70356,1,0.022,pwr,2500,44,0
0.70351,2,0.022,pwr,2500,44,0
0.70364,3,0.022,pwr,2500,44,0
0.70318,4,0.022,pwr,2500,44,0
0.70373,8,0.022,pwr,2500,44,0
0.70344,12,0.022,pwr,2500,44,0
0.70286,20,0.022,pwr,2500,44,0
0.7022,40,0.022,pwr,2500,44,0
0.70117,80,0.022,pwr,2500,44,0
0.6953,200,0.022,pwr,2500,44,0
